T_MeV,mu_MeV,rho,xi
147.0,294.573474,2.84,0.4
147.0,294.930118,2.86,0.4
147.0,295.293624,2.88,0.4
147.0,295.664141,2.9,0.4
147.0,296.041805,2.92,0.4
147.0,296.426738,2.94,0.4
147.0,296.819046,2.96,0.4
147.0,297.21882,2.98,0.4
147.0,297.626133,3.0,0.4
147.5,-0.0,0.0,0.4
147.5,20.375176,0.0025,0.4
147.5,37.994245,0.005,0.4
147.5,52.315126,0.0075,0.4
147.5,63.949264,0.01,0.4
147.5,73.588156,0.0125,0.4
147.5,81.751208,0.015,0.4
147.5,88.800132,0.0175,0.4
147.5,94.986759,0.02,0.4
147.5,100.490007,0.0225,0.4
147.5,105.440197,0.025,0.4
147.5,109.934592,0.0275,0.4
147.5,114.047411,0.03,0.4
147.5,117.836433,0.0325,0.4
147.5,121.347432,0.035,0.4
147.5,124.617243,0.0375,0.4
147.5,127.675918,0.04,0.4
147.5,130.548279,0.0425,0.4
147.5,133.255053,0.045,0.4
147.5,135.813716,0.0475,0.4
147.5,138.239141,0.05,0.4
147.5,140.544079,0.0525,0.4
147.5,142.739549,0.055,0.4
147.5,144.835131,0.0575,0.4
147.5,146.839209,0.06,0.4
147.5,148.759158,0.0625,0.4
147.5,150.601502,0.065,0.4
147.5,152.372036,0.0675,0.4
147.5,154.075935,0.07,0.4
147.5,155.717834,0.0725,0.4
147.5,157.301905,0.075,0.4
147.5,158.831913,0.0775,0.4
147.5,160.311269,0.08,0.4
147.5,161.743072,0.0825,0.4
147.5,163.130146,0.085,0.4
147.5,164.475074,0.0875,0.4
147.5,165.78022,0.09,0.4
147.5,167.047757,0.0925,0.4
147.5,168.279683,0.095,0.4
147.5,169.477845,0.0975,0.4
147.5,170.643948,0.1,0.4
147.5,171.779573,0.1025,0.4
147.5,172.886187,0.105,0.4
147.5,173.965154,0.1075,0.4
147.5,175.017744,0.11,0.4
147.5,176.045143,0.1125,0.4
147.5,177.048458,0.115,0.4
147.5,178.028727,0.1175,0.4
147.5,178.986919,0.12,0.4
147.5,179.923948,0.1225,0.4
147.5,180.840669,0.125,0.4
147.5,181.737888,0.1275,0.4
147.5,182.616365,0.13,0.4
147.5,183.476814,0.1325,0.4
147.5,184.319914,0.135,0.4
147.5,185.146301,0.1375,0.4
147.5,185.956581,0.14,0.4
147.5,186.751327,0.1425,0.4
147.5,187.53108,0.145,0.4
147.5,188.296356,0.1475,0.4
147.5,189.047644,0.15,0.4
147.5,190.510093,0.155,0.4
147.5,191.921884,0.16,0.4
147.5,193.286154,0.165,0.4
147.5,194.605762,0.17,0.4
147.5,195.883316,0.175,0.4
147.5,197.121207,0.18,0.4
147.5,198.321628,0.185,0.4
147.5,199.486598,0.19,0.4
147.5,200.617978,0.195,0.4
147.5,201.717488,0.2,0.4
147.5,202.786722,0.205,0.4
147.5,203.827156,0.21,0.4
147.5,204.840166,0.215,0.4
147.5,205.827029,0.22,0.4
147.5,206.78894,0.225,0.4
147.5,207.727012,0.23,0.4
147.5,208.642287,0.235,0.4
147.5,209.535743,0.24,0.4
147.5,210.408296,0.245,0.4
147.5,211.260807,0.25,0.4
147.5,212.094084,0.255,0.4
147.5,212.908892,0.26,0.4
147.5,213.705948,0.265,0.4
147.5,214.485932,0.27,0.4
147.5,215.249484,0.275,0.4
147.5,215.997211,0.28,0.4
147.5,216.729688,0.285,0.4
147.5,217.447458,0.29,0.4
147.5,218.151039,0.295,0.4
147.5,218.84092,0.3,0.4
147.5,220.181425,0.31,0.4
147.5,221.472437,0.32,0.4
147.5,222.717098,0.33,0.4
147.5,223.918268,0.34,0.4
147.5,225.07856,0.35,0.4
147.5,226.200362,0.36,0.4
147.5,227.285867,0.37,0.4
147.5,228.337091,0.38,0.4
147.5,229.355892,0.39,0.4
147.5,230.343987,0.4,0.4
147.5,231.302963,0.41,0.4
147.5,232.234293,0.42,0.4
147.5,233.139344,0.43,0.4
147.5,234.019388,0.44,0.4
147.5,234.875612,0.45,0.4
147.5,235.709122,0.46,0.4
147.5,236.520951,0.47,0.4
147.5,237.312069,0.48,0.4
147.5,238.083382,0.49,0.4
147.5,238.835741,0.5,0.4
147.5,239.569946,0.51,0.4
147.5,240.286751,0.52,0.4
147.5,240.986862,0.53,0.4
147.5,241.670949,0.54,0.4
147.5,242.339641,0.55,0.4
147.5,242.993534,0.56,0.4
147.5,243.633191,0.57,0.4
147.5,244.259144,0.58,0.4
147.5,244.871898,0.59,0.4
147.5,245.471931,0.6,0.4
147.5,246.059698,0.61,0.4
147.5,246.635629,0.62,0.4
147.5,247.200134,0.63,0.4
147.5,247.753601,0.64,0.4
147.5,248.296403,0.65,0.4
147.5,248.828892,0.66,0.4
147.5,249.351403,0.67,0.4
147.5,249.864259,0.68,0.4
147.5,250.367764,0.69,0.4
147.5,250.862212,0.7,0.4
147.5,251.347881,0.71,0.4
147.5,251.825037,0.72,0.4
147.5,252.293937,0.73,0.4
147.5,252.754825,0.74,0.4
147.5,253.207933,0.75,0.4
147.5,253.653488,0.76,0.4
147.5,254.091702,0.77,0.4
147.5,254.522782,0.78,0.4
147.5,254.946926,0.79,0.4
147.5,255.364322,0.8,0.4
147.5,256.179597,0.82,0.4
147.5,256.96998,0.84,0.4
147.5,257.73674,0.86,0.4
147.5,258.481056,0.88,0.4
147.5,259.20402,0.9,0.4
147.5,259.906646,0.92,0.4
147.5,260.589881,0.94,0.4
147.5,261.254607,0.96,0.4
147.5,261.901647,0.98,0.4
147.5,262.531772,1.0,0.4
147.5,263.145706,1.02,0.4
147.5,263.744124,1.04,0.4
147.5,264.327665,1.06,0.4
147.5,264.896928,1.08,0.4
147.5,265.452479,1.1,0.4
147.5,265.994851,1.12,0.4
147.5,266.524548,1.14,0.4
147.5,267.042049,1.16,0.4
147.5,267.547805,1.18,0.4
147.5,268.042248,1.2,0.4
147.5,268.525787,1.22,0.4
147.5,268.99881,1.24,0.4
147.5,269.46169,1.26,0.4
147.5,269.91478,1.28,0.4
147.5,270.358421,1.3,0.4
147.5,270.792937,1.32,0.4
147.5,271.21864,1.34,0.4
147.5,271.63583,1.36,0.4
147.5,272.044795,1.38,0.4
147.5,272.445811,1.4,0.4
147.5,272.839148,1.42,0.4
147.5,273.225063,1.44,0.4
147.5,273.603806,1.46,0.4
147.5,273.975621,1.48,0.4
147.5,274.340743,1.5,0.4
147.5,274.699399,1.52,0.4
147.5,275.051813,1.54,0.4
147.5,275.398201,1.56,0.4
147.5,275.738774,1.58,0.4
147.5,276.073739,1.6,0.4
147.5,276.403298,1.62,0.4
147.5,276.72765,1.64,0.4
147.5,277.046987,1.66,0.4
147.5,277.361503,1.68,0.4
147.5,277.671383,1.7,0.4
147.5,277.976813,1.72,0.4
147.5,278.277975,1.74,0.4
147.5,278.57505,1.76,0.4
147.5,278.868216,1.78,0.4
147.5,279.157649,1.8,0.4
147.5,279.443525,1.82,0.4
147.5,279.726016,1.84,0.4
147.5,280.005296,1.86,0.4
147.5,280.281535,1.88,0.4
147.5,280.554906,1.9,0.4
147.5,280.825579,1.92,0.4
147.5,281.093725,1.94,0.4
147.5,281.359513,1.96,0.4
147.5,281.623114,1.98,0.4
147.5,281.8847,2.0,0.4
147.5,282.14444,2.02,0.4
147.5,282.402508,2.04,0.4
147.5,282.659075,2.06,0.4
147.5,282.914316,2.08,0.4
147.5,283.168405,2.1,0.4
147.5,283.421518,2.12,0.4
147.5,283.673833,2.14,0.4
147.5,283.925528,2.16,0.4
147.5,284.176784,2.18,0.4
147.5,284.427785,2.2,0.4
147.5,284.678713,2.22,0.4
147.5,284.929756,2.24,0.4
147.5,285.181102,2.26,0.4
147.5,285.432942,2.28,0.4
147.5,285.685469,2.3,0.4
147.5,285.938878,2.32,0.4
147.5,286.193368,2.34,0.4
147.5,286.449138,2.36,0.4
147.5,286.706393,2.38,0.4
147.5,286.965336,2.4,0.4
147.5,287.226176,2.42,0.4
147.5,287.489123,2.44,0.4
147.5,287.754389,2.46,0.4
147.5,288.02219,2.48,0.4
147.5,288.292741,2.5,0.4
147.5,288.566262,2.52,0.4
147.5,288.842973,2.54,0.4
147.5,289.123096,2.56,0.4
147.5,289.406853,2.58,0.4
147.5,289.694468,2.6,0.4
147.5,289.986164,2.62,0.4
147.5,290.282166,2.64,0.4
147.5,290.582697,2.66,0.4
147.5,290.887977,2.68,0.4
147.5,291.198227,2.7,0.4
147.5,291.513664,2.72,0.4
147.5,291.834501,2.74,0.4
147.5,292.160947,2.76,0.4
147.5,292.493208,2.78,0.4
147.5,292.831481,2.8,0.4
147.5,293.175956,2.82,0.4
147.5,293.526818,2.84,0.4
147.5,293.884239,2.86,0.4
147.5,294.248383,2.88,0.4
147.5,294.619402,2.9,0.4
147.5,294.997436,2.92,0.4
147.5,295.38261,2.94,0.4
147.5,295.775036,2.96,0.4
147.5,296.174809,2.98,0.4
147.5,296.58201,3.0,0.4
148.0,-0.0,0.0,0.4
148.0,19.430416,0.0025,0.4
148.0,36.435793,0.005,0.4
148.0,50.434538,0.0075,0.4
148.0,61.90613,0.01,0.4
148.0,71.461525,0.0125,0.4
148.0,79.581033,0.015,0.4
148.0,86.607606,0.0175,0.4
148.0,92.783674,0.02,0.4
148.0,98.283188,0.0225,0.4
148.0,103.233713,0.025,0.4
148.0,107.73091,0.0275,0.4
148.0,111.848041,0.03,0.4
148.0,115.64229,0.0325,0.4
148.0,119.159054,0.035,0.4
148.0,122.434926,0.0375,0.4
148.0,125.499798,0.04,0.4
148.0,128.378388,0.0425,0.4
148.0,131.091353,0.045,0.4
148.0,133.656125,0.0475,0.4
148.0,136.087547,0.05,0.4
148.0,138.398352,0.0525,0.4
148.0,140.599548,0.055,0.4
148.0,142.70071,0.0575,0.4
148.0,144.710218,0.06,0.4
148.0,146.63545,0.0625,0.4
148.0,148.482931,0.065,0.4
148.0,150.258459,0.0675,0.4
148.0,151.967213,0.07,0.4
148.0,153.613832,0.0725,0.4
148.0,155.202494,0.075,0.4
148.0,156.736968,0.0775,0.4
148.0,158.220669,0.08,0.4
148.0,159.656703,0.0825,0.4
148.0,161.047897,0.085,0.4
148.0,162.396839,0.0875,0.4
148.0,163.705897,0.09,0.4
148.0,164.977247,0.0925,0.4
148.0,166.212894,0.095,0.4
148.0,167.414687,0.0975,0.4
148.0,168.584335,0.1,0.4
148.0,169.723422,0.1025,0.4
148.0,170.833419,0.105,0.4
148.0,171.915693,0.1075,0.4
148.0,172.971517,0.11,0.4
148.0,174.002079,0.1125,0.4
148.0,175.008491,0.115,0.4
148.0,175.99179,0.1175,0.4
148.0,176.952952,0.12,0.4
148.0,177.892889,0.1225,0.4
148.0,178.812462,0.125,0.4
148.0,179.712476,0.1275,0.4
148.0,180.593695,0.13,0.4
148.0,181.456835,0.1325,0.4
148.0,182.302575,0.135,0.4
148.0,183.131554,0.1375,0.4
148.0,183.944381,0.14,0.4
148.0,184.741627,0.1425,0.4
148.0,185.523839,0.145,0.4
148.0,186.291531,0.1475,0.4
148.0,187.045195,0.15,0.4
148.0,188.51228,0.155,0.4
148.0,189.928561,0.16,0.4
148.0,191.297185,0.165,0.4
148.0,192.621017,0.17,0.4
148.0,193.902676,0.175,0.4
148.0,195.144558,0.18,0.4
148.0,196.348865,0.185,0.4
148.0,197.517619,0.19,0.4
148.0,198.65269,0.195,0.4
148.0,199.755801,0.2,0.4
148.0,200.828551,0.205,0.4
148.0,201.872423,0.21,0.4
148.0,202.888795,0.215,0.4
148.0,203.87895,0.22,0.4
148.0,204.844084,0.225,0.4
148.0,205.785316,0.23,0.4
148.0,206.703691,0.235,0.4
148.0,207.60019,0.24,0.4
148.0,208.475731,0.245,0.4
148.0,209.331178,0.25,0.4
148.0,210.167344,0.255,0.4
148.0,210.984993,0.26,0.4
148.0,211.784846,0.265,0.4
148.0,212.567586,0.27,0.4
148.0,213.333854,0.275,0.4
148.0,214.084259,0.28,0.4
148.0,214.819378,0.285,0.4
148.0,215.539757,0.29,0.4
148.0,216.245913,0.295,0.4
148.0,216.93834,0.3,0.4
148.0,218.283849,0.31,0.4
148.0,219.579758,0.32,0.4
148.0,220.829222,0.33,0.4
148.0,222.03511,0.34,0.4
148.0,223.200041,0.35,0.4
148.0,224.326413,0.36,0.4
148.0,225.416426,0.37,0.4
148.0,226.472101,0.38,0.4
148.0,227.495304,0.39,0.4
148.0,228.487755,0.4,0.4
148.0,229.451048,0.41,0.4
148.0,230.38666,0.42,0.4
148.0,231.295963,0.43,0.4
148.0,232.180232,0.44,0.4
148.0,233.040657,0.45,0.4
148.0,233.878347,0.46,0.4
148.0,234.694341,0.47,0.4
148.0,235.489608,0.48,0.4
148.0,236.265058,0.49,0.4
148.0,237.021546,0.5,0.4
148.0,237.759872,0.51,0.4
148.0,238.480791,0.52,0.4
148.0,239.185014,0.53,0.4
148.0,239.87321,0.54,0.4
148.0,240.54601,0.55,0.4
148.0,241.204012,0.56,0.4
148.0,241.84778,0.57,0.4
148.0,242.477846,0.58,0.4
148.0,243.094718,0.59,0.4
148.0,243.698873,0.6,0.4
148.0,244.290767,0.61,0.4
148.0,244.870832,0.62,0.4
148.0,245.439477,0.63,0.4
148.0,245.997092,0.64,0.4
148.0,246.544049,0.65,0.4
148.0,247.0807,0.66,0.4
148.0,247.607383,0.67,0.4
148.0,248.124418,0.68,0.4
148.0,248.632112,0.69,0.4
148.0,249.130757,0.7,0.4
148.0,249.620631,0.71,0.4
148.0,250.102003,0.72,0.4
148.0,250.575127,0.73,0.4
148.0,251.040247,0.74,0.4
148.0,251.497597,0.75,0.4
148.0,251.947402,0.76,0.4
148.0,252.389874,0.77,0.4
148.0,252.825222,0.78,0.4
148.0,253.253641,0.79,0.4
148.0,253.675321,0.8,0.4
148.0,254.499184,0.82,0.4
148.0,255.298184,0.84,0.4
148.0,256.073589,0.86,0.4
148.0,256.826571,0.88,0.4
148.0,257.558222,0.9,0.4
148.0,258.269553,0.92,0.4
148.0,258.961507,0.94,0.4
148.0,259.634964,0.96,0.4
148.0,260.290742,0.98,0.4
148.0,260.929611,1.0,0.4
148.0,261.552288,1.02,0.4
148.0,262.159449,1.04,0.4
148.0,262.751728,1.06,0.4
148.0,263.329721,1.08,0.4
148.0,263.893991,1.1,0.4
148.0,264.445067,1.12,0.4
148.0,264.983451,1.14,0.4
148.0,265.509619,1.16,0.4
148.0,266.02402,1.18,0.4
148.0,266.527082,1.2,0.4
148.0,267.019211,1.22,0.4
148.0,267.500795,1.24,0.4
148.0,267.972201,1.26,0.4
148.0,268.433783,1.28,0.4
148.0,268.885878,1.3,0.4
148.0,269.328808,1.32,0.4
148.0,269.762883,1.34,0.4
148.0,270.1884,1.36,0.4
148.0,270.605647,1.38,0.4
148.0,271.014897,1.4,0.4
148.0,271.416418,1.42,0.4
148.0,271.810466,1.44,0.4
148.0,272.19729,1.46,0.4
148.0,272.57713,1.48,0.4
148.0,272.950221,1.5,0.4
148.0,273.316789,1.52,0.4
148.0,273.677055,1.54,0.4
148.0,274.031236,1.56,0.4
148.0,274.379539,1.58,0.4
148.0,274.722172,1.6,0.4
148.0,275.059335,1.62,0.4
148.0,275.391224,1.64,0.4
148.0,275.718034,1.66,0.4
148.0,276.039952,1.68,0.4
148.0,276.357167,1.7,0.4
148.0,276.669861,1.72,0.4
148.0,276.978217,1.74,0.4
148.0,277.282412,1.76,0.4
148.0,277.582625,1.78,0.4
148.0,277.879031,1.8,0.4
148.0,278.171803,1.82,0.4
148.0,278.461115,1.84,0.4
148.0,278.747136,1.86,0.4
148.0,279.030039,1.88,0.4
148.0,279.309993,1.9,0.4
148.0,279.587168,1.92,0.4
148.0,279.861732,1.94,0.4
148.0,280.133856,1.96,0.4
148.0,280.403708,1.98,0.4
148.0,280.671457,2.0,0.4
148.0,280.937274,2.02,0.4
148.0,281.201329,2.04,0.4
148.0,281.463794,2.06,0.4
148.0,281.724841,2.08,0.4
148.0,281.984643,2.1,0.4
148.0,282.243374,2.12,0.4
148.0,282.501211,2.14,0.4
148.0,282.758331,2.16,0.4
148.0,283.014913,2.18,0.4
148.0,283.271138,2.2,0.4
148.0,283.527188,2.22,0.4
148.0,283.783248,2.24,0.4
148.0,284.039506,2.26,0.4
148.0,284.296149,2.28,0.4
148.0,284.553369,2.3,0.4
148.0,284.81136,2.32,0.4
148.0,285.070317,2.34,0.4
148.0,285.33044,2.36,0.4
148.0,285.591928,2.38,0.4
148.0,285.854985,2.4,0.4
148.0,286.119817,2.42,0.4
148.0,286.386631,2.44,0.4
148.0,286.655639,2.46,0.4
148.0,286.927052,2.48,0.4
148.0,287.201086,2.5,0.4
148.0,287.477957,2.52,0.4
148.0,287.757883,2.54,0.4
148.0,288.041084,2.56,0.4
148.0,288.327781,2.58,0.4
148.0,288.618196,2.6,0.4
148.0,288.912552,2.62,0.4
148.0,289.211069,2.64,0.4
148.0,289.51397,2.66,0.4
148.0,289.821475,2.68,0.4
148.0,290.133803,2.7,0.4
148.0,290.451171,2.72,0.4
148.0,290.773792,2.74,0.4
148.0,291.101875,2.76,0.4
148.0,291.435625,2.78,0.4
148.0,291.77524,2.8,0.4
148.0,292.120912,2.82,0.4
148.0,292.472827,2.84,0.4
148.0,292.831159,2.86,0.4
148.0,293.196075,2.88,0.4
148.0,293.567728,2.9,0.4
148.0,293.946264,2.92,0.4
148.0,294.33181,2.94,0.4
148.0,294.724484,2.96,0.4
148.0,295.124386,2.98,0.4
148.0,295.531601,3.0,0.4
148.5,-0.0,0.0,0.4
148.5,18.524636,0.0025,0.4
148.5,34.919983,0.005,0.4
148.5,48.584504,0.0075,0.4
148.5,59.881352,0.01,0.4
148.5,69.344163,0.0125,0.4
148.5,77.413745,0.015,0.4
148.5,84.413478,0.0175,0.4
148.5,90.575762,0.02,0.4
148.5,96.069173,0.0225,0.4
148.5,101.018245,0.025,0.4
148.5,105.51687,0.0275,0.4
148.5,109.637232,0.03,0.4
148.5,113.435842,0.0325,0.4
148.5,116.957668,0.035,0.4
148.5,120.239018,0.0375,0.4
148.5,123.309601,0.04,0.4
148.5,126.194007,0.0425,0.4
148.5,128.912811,0.045,0.4
148.5,131.483387,0.0475,0.4
148.5,133.920539,0.05,0.4
148.5,136.236976,0.0525,0.4
148.5,138.44369,0.055,0.4
148.5,140.550244,0.0575,0.4
148.5,142.565015,0.06,0.4
148.5,144.495378,0.0625,0.4
148.5,146.347856,0.065,0.4
148.5,148.12825,0.0675,0.4
148.5,149.841742,0.07,0.4
148.5,151.492973,0.0725,0.4
148.5,153.086125,0.075,0.4
148.5,154.62497,0.0775,0.4
148.5,156.112928,0.08,0.4
148.5,157.553109,0.0825,0.4
148.5,158.948344,0.085,0.4
148.5,160.301224,0.0875,0.4
148.5,161.614123,0.09,0.4
148.5,162.889219,0.0925,0.4
148.5,164.128522,0.095,0.4
148.5,165.333883,0.0975,0.4
148.5,166.507016,0.1,0.4
148.5,167.649508,0.1025,0.4
148.5,168.762832,0.105,0.4
148.5,169.848359,0.1075,0.4
148.5,170.907365,0.11,0.4
148.5,171.941041,0.1125,0.4
148.5,172.9505,0.115,0.4
148.5,173.936783,0.1175,0.4
148.5,174.900867,0.12,0.4
148.5,175.843668,0.1225,0.4
148.5,176.766048,0.125,0.4
148.5,177.668815,0.1275,0.4
148.5,178.552733,0.13,0.4
148.5,179.418522,0.1325,0.4
148.5,180.266861,0.135,0.4
148.5,181.098394,0.1375,0.4
148.5,181.913727,0.14,0.4
148.5,182.713437,0.1425,0.4
148.5,183.498069,0.145,0.4
148.5,184.268141,0.1475,0.4
148.5,185.024144,0.15,0.4
148.5,186.495794,0.155,0.4
148.5,187.916496,0.16,0.4
148.5,189.289406,0.165,0.4
148.5,190.617398,0.17,0.4
148.5,191.903099,0.175,0.4
148.5,193.148911,0.18,0.4
148.5,194.357042,0.185,0.4
148.5,195.529522,0.19,0.4
148.5,196.668225,0.195,0.4
148.5,197.774881,0.2,0.4
148.5,198.851093,0.205,0.4
148.5,199.898349,0.21,0.4
148.5,200.91803,0.215,0.4
148.5,201.911424,0.22,0.4
148.5,202.879732,0.225,0.4
148.5,203.824074,0.23,0.4
148.5,204.745501,0.235,0.4
148.5,205.644995,0.24,0.4
148.5,206.523478,0.245,0.4
148.5,207.381816,0.25,0.4
148.5,208.220826,0.255,0.4
148.5,209.041273,0.26,0.4
148.5,209.843881,0.265,0.4
148.5,210.629335,0.27,0.4
148.5,211.398278,0.275,0.4
148.5,212.151322,0.28,0.4
148.5,212.889045,0.285,0.4
148.5,213.611994,0.29,0.4
148.5,214.32069,0.295,0.4
148.5,215.015626,0.3,0.4
148.5,216.366069,0.31,0.4
148.5,217.666812,0.32,0.4
148.5,218.921017,0.33,0.4
148.5,220.131564,0.34,0.4
148.5,221.30108,0.35,0.4
148.5,222.431971,0.36,0.4
148.5,223.526443,0.37,0.4
148.5,224.586526,0.38,0.4
148.5,225.61409,0.39,0.4
148.5,226.61086,0.4,0.4
148.5,227.578437,0.41,0.4
148.5,228.518301,0.42,0.4
148.5,229.431827,0.43,0.4
148.5,230.320297,0.44,0.4
148.5,231.184902,0.45,0.4
148.5,232.026756,0.46,0.4
148.5,232.8469,0.47,0.4
148.5,233.646305,0.48,0.4
148.5,234.425885,0.49,0.4
148.5,235.186496,0.5,0.4
148.5,235.92894,0.51,0.4
148.5,236.653976,0.52,0.4
148.5,237.362314,0.53,0.4
148.5,238.054626,0.54,0.4
148.5,238.731544,0.55,0.4
148.5,239.393668,0.56,0.4
148.5,240.041561,0.57,0.4
148.5,240.675759,0.58,0.4
148.5,241.296768,0.59,0.4
148.5,241.905068,0.6,0.4
148.5,242.501115,0.61,0.4
148.5,243.085341,0.62,0.4
148.5,243.658156,0.63,0.4
148.5,244.219951,0.64,0.4
148.5,244.771097,0.65,0.4
148.5,245.311948,0.66,0.4
148.5,245.842841,0.67,0.4
148.5,246.364096,0.68,0.4
148.5,246.876021,0.69,0.4
148.5,247.378907,0.7,0.4
148.5,247.873034,0.71,0.4
148.5,248.358669,0.72,0.4
148.5,248.836067,0.73,0.4
148.5,249.305471,0.74,0.4
148.5,249.767116,0.75,0.4
148.5,250.221225,0.76,0.4
148.5,250.668013,0.77,0.4
148.5,251.107684,0.78,0.4
148.5,251.540437,0.79,0.4
148.5,251.96646,0.8,0.4
148.5,252.799037,0.82,0.4
148.5,253.606782,0.84,0.4
148.5,254.390962,0.86,0.4
148.5,255.152747,0.88,0.4
148.5,255.893224,0.9,0.4
148.5,256.613401,0.92,0.4
148.5,257.314218,0.94,0.4
148.5,257.99655,0.96,0.4
148.5,258.661215,0.98,0.4
148.5,259.308975,1.0,0.4
148.5,259.940547,1.02,0.4
148.5,260.556602,1.04,0.4
148.5,261.157769,1.06,0.4
148.5,261.744644,1.08,0.4
148.5,262.317783,1.1,0.4
148.5,262.877715,1.12,0.4
148.5,263.424938,1.14,0.4
148.5,263.959924,1.16,0.4
148.5,264.483119,1.18,0.4
148.5,264.994949,1.2,0.4
148.5,265.495818,1.22,0.4
148.5,265.986108,1.24,0.4
148.5,266.466188,1.26,0.4
148.5,266.936407,1.28,0.4
148.5,267.397099,1.3,0.4
148.5,267.848585,1.32,0.4
148.5,268.291173,1.34,0.4
148.5,268.725158,1.36,0.4
148.5,269.150824,1.38,0.4
148.5,269.568445,1.4,0.4
148.5,269.978285,1.42,0.4
148.5,270.3806,1.44,0.4
148.5,270.775635,1.46,0.4
148.5,271.163632,1.48,0.4
148.5,271.544821,1.5,0.4
148.5,271.919428,1.52,0.4
148.5,272.287673,1.54,0.4
148.5,272.649769,1.56,0.4
148.5,273.005927,1.58,0.4
148.5,273.356349,1.6,0.4
148.5,273.701235,1.62,0.4
148.5,274.04078,1.64,0.4
148.5,274.375178,1.66,0.4
148.5,274.704616,1.68,0.4
148.5,275.029279,1.7,0.4
148.5,275.349351,1.72,0.4
148.5,275.665012,1.74,0.4
148.5,275.976439,1.76,0.4
148.5,276.283809,1.78,0.4
148.5,276.587296,1.8,0.4
148.5,276.887073,1.82,0.4
148.5,277.183311,1.84,0.4
148.5,277.476181,1.86,0.4
148.5,277.765852,1.88,0.4
148.5,278.052494,1.9,0.4
148.5,278.336273,1.92,0.4
148.5,278.61736,1.94,0.4
148.5,278.895921,1.96,0.4
148.5,279.172125,1.98,0.4
148.5,279.44614,2.0,0.4
148.5,279.718135,2.02,0.4
148.5,279.988279,2.04,0.4
148.5,280.256742,2.06,0.4
148.5,280.523695,2.08,0.4
148.5,280.78931,2.1,0.4
148.5,281.05376,2.12,0.4
148.5,281.31722,2.14,0.4
148.5,281.579865,2.16,0.4
148.5,281.841873,2.18,0.4
148.5,282.103423,2.2,0.4
148.5,282.364697,2.22,0.4
148.5,282.625877,2.24,0.4
148.5,282.887148,2.26,0.4
148.5,283.148697,2.28,0.4
148.5,283.410714,2.3,0.4
148.5,283.67339,2.32,0.4
148.5,283.93692,2.34,0.4
148.5,284.2015,2.36,0.4
148.5,284.467329,2.38,0.4
148.5,284.734608,2.4,0.4
148.5,285.00354,2.42,0.4
148.5,285.274332,2.44,0.4
148.5,285.547191,2.46,0.4
148.5,285.82233,2.48,0.4
148.5,286.099959,2.5,0.4
148.5,286.380295,2.52,0.4
148.5,286.663552,2.54,0.4
148.5,286.94995,2.56,0.4
148.5,287.239706,2.58,0.4
148.5,287.533042,2.6,0.4
148.5,287.830177,2.62,0.4
148.5,288.131333,2.64,0.4
148.5,288.436729,2.66,0.4
148.5,288.746585,2.68,0.4
148.5,289.061118,2.7,0.4
148.5,289.380546,2.72,0.4
148.5,289.705079,2.74,0.4
148.5,290.034929,2.76,0.4
148.5,290.370298,2.78,0.4
148.5,290.711387,2.8,0.4
148.5,291.058389,2.82,0.4
148.5,291.411489,2.84,0.4
148.5,291.770865,2.86,0.4
148.5,292.136684,2.88,0.4
148.5,292.509105,2.9,0.4
148.5,292.888274,2.92,0.4
148.5,293.274325,2.94,0.4
148.5,293.667376,2.96,0.4
148.5,294.067535,2.98,0.4
148.5,294.474891,3.0,0.4
149.0,-0.0,0.0,0.4
149.0,17.656745,0.0025,0.4
149.0,33.447604,0.005,0.4
149.0,46.767046,0.0075,0.4
149.0,57.877112,0.01,0.4
149.0,67.237986,0.0125,0.4
149.0,75.250917,0.015,0.4
149.0,82.219005,0.0175,0.4
149.0,88.364026,0.02,0.4
149.0,93.848754,0.0225,0.4
149.0,98.794425,0.025,0.4
149.0,103.29297,0.0275,0.4
149.0,107.415375,0.03,0.4
149.0,111.217394,0.0325,0.4
149.0,114.743505,0.035,0.4
149.0,118.029694,0.0375,0.4
149.0,121.10545,0.04,0.4
149.0,123.995219,0.0425,0.4
149.0,126.719471,0.045,0.4
149.0,129.295514,0.0475,0.4
149.0,131.738103,0.05,0.4
149.0,134.059914,0.0525,0.4
149.0,136.271915,0.055,0.4
149.0,138.383657,0.0575,0.4
149.0,140.403507,0.06,0.4
149.0,142.338832,0.0625,0.4
149.0,144.196155,0.065,0.4
149.0,145.981277,0.0675,0.4
149.0,147.699378,0.07,0.4
149.0,149.355102,0.0725,0.4
149.0,150.952633,0.075,0.4
149.0,152.495746,0.0775,0.4
149.0,153.987866,0.08,0.4
149.0,155.432102,0.0825,0.4
149.0,156.831293,0.085,0.4
149.0,158.18803,0.0875,0.4
149.0,159.504692,0.09,0.4
149.0,160.783462,0.0925,0.4
149.0,162.026351,0.095,0.4
149.0,163.235213,0.0975,0.4
149.0,164.411767,0.1,0.4
149.0,165.557602,0.1025,0.4
149.0,166.674194,0.105,0.4
149.0,167.762916,0.1075,0.4
149.0,168.825048,0.11,0.4
149.0,169.861783,0.1125,0.4
149.0,170.874237,0.115,0.4
149.0,171.863453,0.1175,0.4
149.0,172.83041,0.12,0.4
149.0,173.776026,0.1225,0.4
149.0,174.701166,0.125,0.4
149.0,175.60664,0.1275,0.4
149.0,176.493213,0.13,0.4
